STATION_NAME,DATE,PRCP,SNWD,SNOW,ACMH,ACSH,PSUN,TSUN,TAVG,TMAX,TMIN,AWND,WSFG,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT10,WT19,weekday,month,day,year,week,season
LANSING CAPITAL CITY AIRPORT MI US,2014-09-08,0.0,0.0,0.0,NA,NA,NA,NA,64,76,53,5.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Sep,8,2014.0,36.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-09,0.0,0.0,0.0,NA,NA,NA,NA,68,77,59,4.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Sep,9,2014.0,36.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-10,0.34,0.0,0.0,NA,NA,NA,NA,68,76,57,13.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Sep,10,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-11,0.0,0.0,0.0,NA,NA,NA,NA,57,57,49,9.8,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,Sep,11,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-12,0.16,0.0,0.0,NA,NA,NA,NA,51,56,47,5.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Sep,12,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-13,0.23,0.0,0.0,NA,NA,NA,NA,51,58,44,6.0,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Sep,13,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-14,0.0,0.0,0.0,NA,NA,NA,NA,51,63,42,3.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Sep,14,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-15,0.14,0.0,0.0,NA,NA,NA,NA,52,64,46,4.3,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Sep,15,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-16,0.0,0.0,0.0,NA,NA,NA,NA,54,65,44,4.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Sep,16,2014.0,37.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-17,0.0,0.0,0.0,NA,NA,NA,NA,53,67,40,3.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Sep,17,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-18,0.0,0.0,0.0,NA,NA,NA,NA,53,64,42,4.0,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Sep,18,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-19,0.0,0.0,0.0,NA,NA,NA,NA,54,69,40,7.6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Sep,19,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-20,0.07,0.0,0.0,NA,NA,NA,NA,64,79,55,13.6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Sat,Sep,20,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-21,0.37,0.0,0.0,NA,NA,NA,NA,62,66,47,14.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sun,Sep,21,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-22,0.0,0.0,0.0,NA,NA,NA,NA,52,63,42,6.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Sep,22,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-23,0.0,0.0,0.0,NA,NA,NA,NA,57,73,45,3.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Sep,23,2014.0,38.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-24,0.0,0.0,0.0,NA,NA,NA,NA,59,74,46,4.9,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Wed,Sep,24,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-25,0.0,0.0,0.0,NA,NA,NA,NA,62,76,50,3.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Sep,25,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-26,0.0,0.0,0.0,NA,NA,NA,NA,60,76,45,2.2,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Sep,26,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-27,0.0,0.0,0.0,NA,NA,NA,NA,62,77,48,3.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sat,Sep,27,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-28,0.0,0.0,0.0,NA,NA,NA,NA,62,77,49,1.6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Sep,28,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-29,0.23,0.0,0.0,NA,NA,NA,NA,63,78,49,4.9,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Mon,Sep,29,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-09-30,0.0,0.0,0.0,NA,NA,NA,NA,55,58,49,6.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Sep,30,2014.0,39.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-01,0.0,0.0,0.0,NA,NA,NA,NA,55,66,50,4.3,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Oct,1,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-02,1.22,0.0,0.0,NA,NA,NA,NA,59,69,54,10.3,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,Oct,2,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-03,0.95,0.0,0.0,NA,NA,NA,NA,63,66,46,13.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Oct,3,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-04,0.12,0.0,0.0,NA,NA,NA,NA,45,47,39,12.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Oct,4,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-05,0.01,0.0,0.0,NA,NA,NA,NA,45,53,42,10.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Oct,5,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-06,0.07,0.0,0.0,NA,NA,NA,NA,51,63,44,8.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mon,Oct,6,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-07,0.06,0.0,0.0,NA,NA,NA,NA,51,65,43,10.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Oct,7,2014.0,40.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-08,0.0,0.0,0.0,NA,NA,NA,NA,52,59,43,11.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Oct,8,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-09,0.0,0.0,0.0,NA,NA,NA,NA,48,59,37,6.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Oct,9,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-10,0.0,0.0,0.0,NA,NA,NA,NA,44,57,32,2.2,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Oct,10,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-11,0.0,0.0,0.0,NA,NA,NA,NA,44,58,31,0.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Oct,11,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-12,0.0,0.0,0.0,NA,NA,NA,NA,46,61,32,7.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Oct,12,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-13,0.13,0.0,0.0,NA,NA,NA,NA,58,70,50,10.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Oct,13,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-14,0.64,0.0,0.0,NA,NA,NA,NA,67,70,57,11.2,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Oct,14,2014.0,41.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-15,0.0,0.0,0.0,NA,NA,NA,NA,58,63,51,4.3,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Oct,15,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-16,0.01,0.0,0.0,NA,NA,NA,NA,55,60,47,5.8,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,Oct,16,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-17,0.01,0.0,0.0,NA,NA,NA,NA,55,62,46,13.9,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Oct,17,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-18,0.0,0.0,0.0,NA,NA,NA,NA,46,47,34,10.5,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Oct,18,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-19,0.0,0.0,0.0,NA,NA,NA,NA,40,53,28,5.8,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Oct,19,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-20,0.05,0.0,0.0,NA,NA,NA,NA,51,59,46,8.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Mon,Oct,20,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-21,0.01,0.0,0.0,NA,NA,NA,NA,48,48,35,8.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Oct,21,2014.0,42.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-22,0.0,0.0,0.0,NA,NA,NA,NA,42,48,35,4.3,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Oct,22,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-23,0.0,0.0,0.0,NA,NA,NA,NA,41,57,28,1.6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Oct,23,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-24,0.0,0.0,0.0,NA,NA,NA,NA,48,61,37,3.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Oct,24,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-25,0.0,0.0,0.0,NA,NA,NA,NA,54,67,43,12.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sat,Oct,25,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-26,0.0,0.0,0.0,NA,NA,NA,NA,51,60,36,7.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Oct,26,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-27,0.0,0.0,0.0,NA,NA,NA,NA,52,74,32,9.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Oct,27,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-28,0.11,0.0,0.0,NA,NA,NA,NA,63,69,45,15.7,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Oct,28,2014.0,43.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-29,0.01,0.0,0.0,NA,NA,NA,NA,46,47,36,9.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Oct,29,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-30,0.0,0.0,0.0,NA,NA,NA,NA,42,50,31,4.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Oct,30,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-10-31,0.15,0.0,0.0,NA,NA,NA,NA,41,44,32,14.1,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Oct,31,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-01,0.0,0.0,0.0,NA,NA,NA,NA,33,40,23,10.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Nov,1,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-02,0.0,0.0,0.0,NA,NA,NA,NA,32,50,19,4.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Nov,2,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-03,0.0,0.0,0.0,NA,NA,NA,NA,47,57,39,11.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Nov,3,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-04,0.03,0.0,0.0,NA,NA,NA,NA,54,58,41,15.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Nov,4,2014.0,44.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-05,0.0,0.0,0.0,NA,NA,NA,NA,46,55,40,9.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Nov,5,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-06,0.13,0.0,0.0,NA,NA,NA,NA,44,47,37,7.6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Nov,6,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-07,0.0,0.0,0.0,NA,NA,NA,NA,37,44,30,8.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Nov,7,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-08,0.08,0.0,0.0,NA,NA,NA,NA,39,43,35,11.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Nov,8,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-09,0.0,0.0,0.0,NA,NA,NA,NA,37,44,31,10.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Nov,9,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-10,0.0,0.0,0.0,NA,NA,NA,NA,45,57,38,9.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Nov,10,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-11,0.12,0.0,0.0,NA,NA,NA,NA,50,56,33,13.6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Nov,11,2014.0,45.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-12,0.0,0.0,0.0,NA,NA,NA,NA,33,33,29,12.5,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Nov,12,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-13,0.0,0.0,0.0,NA,NA,NA,NA,29,35,23,8.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Nov,13,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-14,0.0,0.0,0.0,NA,NA,NA,NA,26,33,21,8.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Nov,14,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-15,0.0,0.0,0.1,NA,NA,NA,NA,28,33,26,8.9,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sat,Nov,15,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-16,0.02,0.0,0.6,NA,NA,NA,NA,28,32,25,8.9,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sun,Nov,16,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-17,0.04,0.0,0.6,NA,NA,NA,NA,27,30,16,13.9,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Mon,Nov,17,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-18,0.03,1.2,0.7,NA,NA,NA,NA,17,21,13,17.4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Nov,18,2014.0,46.0,fall
LANSING CAPITAL CITY AIRPORT MI US,2014-11-19,0.08,1.2,2.9,NA,NA,NA,NA,18,27,15,14.5,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Wed,Nov,19,2014.0,47.0,fall
